id,x,y,t
9115267,-77.01109175,38.82163128,2009-08-13T18:00:00.000Z
9115386,-76.97222568,38.85408597,2009-08-13T23:35:00.000Z
9121765,-77.04081378,38.92309533,2009-08-26T10:00:00.000Z
9122747,-76.98778618,38.94525324,2009-08-28T02:00:00.000Z
9144791,-76.9790599,38.84592575,2009-10-08T22:30:00.000Z
9144855,-77.07169637,38.93463813,2009-10-08T23:30:00.000Z
9144887,-77.06924101,38.91227195,2009-10-09T02:00:00.000Z
9144958,-76.99152577,38.83063998,2009-10-09T08:25:00.000Z
9145002,-77.04419975,38.89735726,2009-10-09T11:00:00.000Z
9125302,-76.96762872,38.85445413,2009-09-01T22:27:00.000Z
9125317,-77.03651949,38.91446677,2009-09-01T22:30:00.000Z
9125351,-77.01953686,38.9212361,2009-09-01T22:00:00.000Z
9121068,-76.93439189,38.87865481,2009-08-25T00:30:00.000Z
9121097,-76.98551498,38.88205949,2009-08-25T03:35:00.000Z
9124389,-77.05141951,38.90204766,2009-08-31T08:40:00.000Z
9126490,-76.98529006,38.91088624,2009-09-04T10:00:00.000Z
9126631,-77.05430886,38.92666614,2009-09-04T13:15:00.000Z
9127732,-77.06752192,38.93546938,2009-09-06T11:00:00.000Z
9127792,-77.02887851,38.92376551,2009-09-06T15:00:00.000Z
9125438,-76.97657805,38.89676872,2009-09-02T07:00:00.000Z
9129177,-76.99617523,38.89418561,2009-09-09T14:20:00.000Z
9124423,-77.03458839,38.90313486,2009-08-31T11:28:00.000Z
9124438,-76.98921472,38.88126715,2009-08-31T10:45:00.000Z
9124439,-77.03342498,38.97903906,2009-08-31T12:50:00.000Z
9124489,-77.04817016,38.92162417,2009-08-31T11:50:00.000Z
9124541,-77.01017101,38.82519873,2009-08-31T14:05:00.000Z
9128480,-76.9733984,38.92236976,2009-09-08T03:30:00.000Z
9130019,-77.04186145,38.92013122,2009-09-11T08:55:00.000Z
9130087,-76.96762872,38.85445413,2009-09-11T11:00:00.000Z
9130124,-76.9640464,38.85313786,2009-09-11T12:46:00.000Z
9117020,-77.04578315,38.90374358,2009-08-17T11:00:00.000Z
9117070,-76.9889519,38.86670054,2009-08-17T12:00:00.000Z
9120311,-76.99845881,38.8397208,2009-08-23T12:30:00.000Z
9129316,-77.02116205,38.9574852,2009-09-09T19:44:00.000Z
9129361,-77.02294769,38.91335319,2009-09-09T21:45:00.000Z
9128531,-77.06260318,38.94258868,2009-09-08T08:30:00.000Z
9128559,-77.02971702,38.94346646,2009-09-08T12:00:00.000Z
9128577,-77.02397487,38.9162807,2009-09-08T08:15:00.000Z
9128618,-77.02755739,38.96671733,2009-09-08T13:38:00.000Z
9119610,-76.95448671,38.88547471,2009-08-21T23:45:00.000Z
9122811,-76.9730366,38.90326299,2009-08-28T10:59:00.000Z
9122837,-77.05812019,38.90524249,2009-08-28T13:00:00.000Z
9120333,-76.99901053,38.92371502,2009-08-15T12:00:00.000Z
9120430,-76.92698528,38.88620845,2009-08-23T18:34:00.000Z
9120454,-76.99901053,38.92371502,2009-08-23T19:00:00.000Z
9123876,-76.97813512,38.89403949,2009-08-30T01:35:00.000Z
9118649,-77.01109175,38.82163128,2009-08-20T10:45:00.000Z
9118675,-77.01392291,38.93122713,2009-08-20T12:05:00.000Z
9121924,-76.9348844,38.89463596,2009-08-26T17:35:00.000Z
9118059,-77.04382224,38.92085117,2009-08-19T04:30:00.000Z
9121128,-77.03286071,38.95671679,2009-08-25T07:30:00.000Z
9123001,-77.03491517,38.9583557,2009-08-28T17:00:00.000Z
9126649,-77.02850255,38.93526921,2009-09-04T15:00:00.000Z
9127848,-76.98499605,38.88347374,2009-09-06T16:35:00.000Z
9122045,-77.00721163,38.82779339,2009-08-26T20:20:00.000Z
9122046,-77.00128059,38.82660448,2009-08-26T17:26:00.000Z
9122113,-76.9680695,38.9250439,2009-08-26T19:30:00.000Z
9125604,-76.92388267,38.89899836,2009-09-02T15:14:00.000Z
9125618,-76.98529318,38.89576121,2009-09-02T17:00:00.000Z
9121167,-77.03286071,38.95671679,2009-08-25T07:00:00.000Z
9121192,-77.00986755,38.87928539,2009-08-25T10:45:00.000Z
9121261,-76.97507927,38.89730891,2009-08-25T12:30:00.000Z
9121282,-76.99951811,38.89812232,2009-08-25T13:15:00.000Z
9126707,-77.04317519,38.91874346,2009-09-04T17:30:00.000Z
9126741,-76.98366034,38.87799646,2009-09-04T18:29:00.000Z
9130126,-76.99989863,38.8257667,2009-09-11T12:50:00.000Z
9130169,-76.97572728,38.92394672,2009-09-12T11:30:00.000Z
9127925,-76.98134798,38.90643555,2009-09-06T20:10:00.000Z
9117146,-76.982215,38.89712104,2009-08-17T13:43:00.000Z
9124655,-76.92418791,38.89380974,2009-08-31T18:19:00.000Z
9124760,-76.98151839,38.87168125,2009-08-31T23:05:00.000Z
9128625,-77.03233288,38.96308578,2009-09-08T11:50:00.000Z
9128629,-76.98366034,38.87799646,2009-09-08T12:30:00.000Z
9117208,-76.98008733,38.92064149,2009-08-17T16:45:00.000Z
9117232,-76.98044092,38.85070948,2009-08-17T17:40:00.000Z
9117328,-77.01109175,38.82163128,2009-08-17T20:00:00.000Z
9117332,-76.99893076,38.85993574,2009-08-17T20:00:00.000Z
9117373,-77.00900739,38.82131617,2009-08-17T21:35:00.000Z
9120470,-77.05643824,38.90687382,2009-08-23T18:15:00.000Z
9120499,-76.99710738,38.93278636,2009-08-23T22:00:00.000Z
9129590,-76.9824679,38.89997673,2009-09-10T10:45:00.000Z
9118787,-77.0263976,38.95082702,2009-08-20T15:30:00.000Z
9128707,-76.97587428,38.86440143,2009-09-08T14:45:00.000Z
9128756,-76.98368548,38.86885294,2009-09-08T16:55:00.000Z
9119796,-76.93448655,38.88852805,2009-08-22T10:37:00.000Z
9119833,-76.99617523,38.89418561,2009-08-22T11:30:00.000Z
9123129,-77.01558172,38.97495307,2009-08-28T20:00:00.000Z
9123132,-76.97306804,38.85053685,2009-08-28T20:10:00.000Z
9124010,-77.0660755,38.90553553,2009-08-30T07:30:00.000Z
9124024,-76.99678782,38.85765657,2009-08-30T11:20:00.000Z
9118943,-76.94160095,38.88529782,2009-08-20T21:38:00.000Z
9122147,-77.00972177,38.824388,2009-08-26T21:00:00.000Z
9122170,-77.03489853,38.97150775,2009-08-26T22:30:00.000Z
9118171,-76.97989435,38.8689064,2009-08-19T11:30:00.000Z
9118202,-76.97309831,38.86190549,2009-08-19T13:45:00.000Z
9118216,-77.00277833,38.84224314,2009-08-19T14:03:00.000Z
9118264,-76.99288464,38.83204539,2009-08-19T16:30:00.000Z
9123170,-76.98742058,38.85979994,2009-08-28T21:40:00.000Z
9123219,-76.98152239,38.85624083,2009-08-28T23:45:00.000Z
9123281,-76.96762872,38.85445413,2009-08-29T02:49:00.000Z
9123367,-77.04167363,38.91446505,2009-08-29T05:12:00.000Z
9124141,-77.01065496,38.82700038,2009-08-30T16:24:00.000Z
9124162,-76.92865086,38.89188476,2009-08-30T16:35:00.000Z
9121466,-76.96778364,38.86857037,2009-08-25T21:47:00.000Z
9121467,-76.96778364,38.86857037,2009-08-25T21:52:00.000Z
9121482,-76.99209624,38.87928554,2009-08-25T20:30:00.000Z
9130457,-76.9934261,38.83038786,2009-09-12T00:15:00.000Z
9128181,-76.99731625,38.89891503,2009-09-07T10:50:00.000Z
9117392,-76.99731636,38.89612244,2009-08-17T22:00:00.000Z
9129662,-76.99678782,38.85765657,2009-09-10T14:31:00.000Z
9129666,-76.9298456,38.89601132,2009-09-10T13:22:00.000Z
9124872,-76.9907763,38.83730618,2009-09-01T06:45:00.000Z
9117513,-77.00281526,38.90251837,2009-08-18T05:45:00.000Z
9117549,-77.05748432,38.93380434,2009-08-18T10:00:00.000Z
9120684,-77.04170125,38.90252898,2009-08-24T08:15:00.000Z
9129797,-76.98150333,38.885356,2009-09-10T18:45:00.000Z
9129816,-77.01616788,38.9643683,2009-09-10T20:00:00.000Z
9129866,-76.98680414,38.95345967,2009-09-11T00:30:00.000Z
9119025,-77.02323878,38.95742175,2009-08-20T23:50:00.000Z
9119030,-76.97881773,38.84678151,2009-08-20T23:49:00.000Z
9119059,-77.0020868,38.82870345,2009-08-21T00:55:00.000Z
9128928,-76.98213266,38.90367011,2009-09-08T23:35:00.000Z
9128977,-76.98459375,38.87840197,2009-09-09T02:38:00.000Z
9118332,-77.02970186,38.96244689,2009-08-19T17:50:00.000Z
9118341,-77.0005789,38.92505726,2009-08-19T18:51:00.000Z
9120014,-76.95867074,38.88521502,2009-08-22T21:00:00.000Z
9120091,-76.98508406,38.90351738,2009-08-22T23:30:00.000Z
9123405,-76.98222992,38.88347336,2009-08-29T06:30:00.000Z
9123417,-77.07672421,38.96596573,2009-08-29T08:05:00.000Z
9123433,-76.96762872,38.85445413,2009-08-29T10:30:00.000Z
9120701,-77.03196046,38.90451389,2009-08-24T10:00:00.000Z
9120747,-77.04995426,38.91689405,2009-08-24T12:14:00.000Z
9120817,-76.97852356,38.90563332,2009-08-25T07:07:00.000Z
9124193,-77.07590101,38.92976198,2009-08-30T18:33:00.000Z
9122360,-77.00599073,38.82605482,2009-08-27T10:10:00.000Z
9122370,-76.98651465,38.89813956,2009-08-27T10:40:00.000Z
9118352,-76.95834709,38.88680038,2009-08-19T19:45:00.000Z
9118373,-76.99376524,38.90337403,2009-08-19T20:17:00.000Z
9118422,-77.02969993,38.95781665,2009-08-19T21:12:00.000Z
9118425,-76.91778724,38.8964809,2009-08-19T21:00:00.000Z
9118602,-76.98447387,38.89969776,2009-08-20T08:30:00.000Z
9121548,-76.92923606,38.89458763,2009-08-25T21:00:00.000Z
9123448,-77.03535969,38.92411505,2009-08-29T11:40:00.000Z
9123452,-76.96762872,38.85445413,2009-08-29T10:45:00.000Z
9123531,-77.06792959,38.95175614,2009-09-15T20:00:00.000Z
9127332,-76.99209549,38.88604183,2009-09-05T17:30:00.000Z
9124223,-77.0287787,38.96221291,2009-08-30T20:15:00.000Z
9124292,-76.92369389,38.89226899,2009-08-30T23:30:00.000Z
9128275,-76.98691038,38.87751943,2009-09-07T17:01:00.000Z
9128282,-76.93291478,38.89298631,2009-09-07T21:59:00.000Z
9122410,-76.96757054,38.85572431,2009-08-27T12:33:00.000Z
9122492,-76.92879252,38.88854274,2009-08-27T16:18:00.000Z
9126151,-77.00205367,38.87797056,2009-09-03T16:00:00.000Z
9121561,-77.0236394,38.94781885,2009-08-25T22:15:00.000Z
9121695,-77.02743099,38.96808661,2009-08-26T05:20:00.000Z
9121699,-77.01336586,38.97432277,2009-08-26T03:38:00.000Z
9121703,-77.03557897,38.90135992,2009-08-26T08:00:00.000Z
9127457,-77.07353343,38.91536819,2009-09-05T19:28:00.000Z
9127494,-77.03468704,38.96374271,2009-09-05T22:20:00.000Z
9127544,-77.02704929,38.90491149,2009-09-05T23:45:00.000Z
9128329,-77.00668179,38.8269196,2009-09-07T18:30:00.000Z
9128384,-76.96660154,38.85835449,2009-09-07T23:30:00.000Z
9126265,-77.03706701,38.99176657,2009-09-03T22:10:00.000Z
9126350,-77.02191148,38.88077914,2009-09-03T22:00:00.000Z
9130692,-76.93601039,38.91159932,2009-09-12T10:45:00.000Z
9125157,-76.98691038,38.87751943,2009-09-01T17:30:00.000Z
9125197,-76.97989006,38.88410356,2009-09-02T21:00:00.000Z
9125278,-76.96762872,38.85445413,2009-09-01T20:34:00.000Z
9116908,-76.94309116,38.86660612,2009-08-17T00:15:00.000Z
9117666,-76.94089679,38.90052162,2009-08-18T13:50:00.000Z
9117690,-77.01258963,38.82653174,2009-08-18T14:10:00.000Z
9120879,-77.00181072,38.84152249,2009-08-24T17:35:00.000Z
9120910,-76.98306647,38.90376934,2009-08-24T18:50:00.000Z
9120914,-76.98729291,38.92975892,2009-08-24T18:50:00.000Z
9119243,-77.06903895,38.95366524,2009-08-21T12:25:00.000Z
9119250,-77.01109175,38.82163128,2009-08-21T15:13:00.000Z
9119252,-76.92923606,38.89458763,2009-08-21T13:30:00.000Z
9119266,-77.02849952,38.92769323,2009-08-21T12:30:00.000Z
9131826,-77.04166253,38.91520374,2009-09-14T15:19:00.000Z
9131898,-76.99005924,38.85846695,2009-09-14T17:15:00.000Z
9132805,-77.01460051,38.97354791,2009-09-16T11:10:00.000Z
9132851,-77.05236345,38.90013747,2009-09-16T13:59:00.000Z
9138158,-76.99496433,38.90192374,2009-09-26T04:00:00.000Z
9141520,-76.92825679,38.89403752,2009-10-02T19:00:00.000Z
9134798,-77.01991586,38.95698996,2009-09-19T20:00:00.000Z
9134811,-77.07353343,38.91536819,2009-09-19T20:00:00.000Z
9134936,-77.01759865,38.91760605,2009-09-20T00:17:00.000Z
9134996,-77.02597644,38.96642042,2009-09-20T02:45:00.000Z
9135631,-77.01990407,38.91477707,2009-09-21T16:16:00.000Z
9135674,-76.93860452,38.91175385,2009-09-21T18:00:00.000Z
9135686,-77.07677991,38.94268832,2009-09-21T18:04:00.000Z
9135712,-76.92261421,38.88871898,2009-09-21T20:12:00.000Z
9135796,-76.99183662,38.83163093,2009-09-21T22:30:00.000Z
9136704,-76.98733958,38.86179079,2009-09-23T15:35:00.000Z
9136707,-77.04136897,38.90606938,2009-09-23T16:20:00.000Z
9136746,-76.99089689,38.88526702,2009-09-23T17:15:00.000Z
9136777,-76.99086004,38.90303152,2009-09-23T18:35:00.000Z
9136800,-77.05576992,38.93684484,2009-09-23T19:00:00.000Z
9141523,-76.94459903,38.89837944,2009-10-02T16:40:00.000Z
9141543,-76.92504409,38.90177369,2009-10-02T18:50:00.000Z
9141637,-77.05261585,38.89848883,2009-10-02T20:36:00.000Z
9138866,-77.02815746,38.93761146,2009-09-27T15:20:00.000Z
9139602,-76.99731522,38.92650757,2009-09-29T00:51:00.000Z
9139754,-77.07038324,38.92470276,2009-09-29T12:00:00.000Z
9139763,-77.03648121,38.92980796,2009-09-29T11:00:00.000Z
9139805,-77.04883582,38.900139,2009-09-29T13:00:00.000Z
9140528,-77.01855028,38.94100049,2009-09-30T20:00:00.000Z
9140532,-76.9981825,38.83452292,2009-09-30T20:00:00.000Z
9140549,-76.98680113,38.84508009,2009-09-30T20:30:00.000Z
9140564,-77.0112083,38.83051363,2009-09-30T21:35:00.000Z
9140638,-76.98891116,38.9064185,2009-10-01T00:00:00.000Z
9140727,-77.05808664,38.93482586,2009-10-01T09:15:00.000Z
9142587,-77.02704409,38.92159494,2009-10-04T14:15:00.000Z
9143610,-76.99467341,38.93816423,2009-10-06T20:30:00.000Z
9143638,-77.04144449,38.91699647,2009-10-06T17:55:00.000Z
9143676,-77.00889252,38.82360433,2009-10-06T19:30:00.000Z
9143680,-77.0167768,38.95323401,2009-10-06T21:00:00.000Z
9143721,-77.00610582,38.82512694,2009-10-06T20:20:00.000Z
9133111,-76.99186801,38.85934091,2009-09-16T22:15:00.000Z
9134032,-77.01941839,38.9096424,2009-09-18T17:54:00.000Z
9134122,-77.04009059,38.90848406,2009-09-18T21:37:00.000Z
9134161,-77.03633852,38.98927153,2009-09-18T20:05:00.000Z
9131311,-76.96458865,38.85156154,2009-09-13T12:30:00.000Z
9131989,-76.98900404,38.90224764,2009-09-14T21:00:00.000Z
9132001,-76.98551566,38.87870837,2009-09-14T21:00:00.000Z
9132015,-77.02431258,38.92600962,2009-09-14T20:58:00.000Z
9132066,-77.02734526,38.95516879,2009-09-14T23:45:00.000Z
9132154,-77.03718394,38.92830335,2009-09-15T07:35:00.000Z
9140751,-77.0637635,38.93730919,2009-09-30T09:00:00.000Z
9138311,-77.03650131,38.9240066,2009-09-26T12:30:00.000Z
9138318,-77.02265159,38.924983,2009-09-26T12:56:00.000Z
9138322,-76.97695831,38.89723723,2009-09-26T12:30:00.000Z
9141728,-76.98900404,38.90224764,2009-10-02T23:30:00.000Z
9135888,-76.99791497,38.9242465,2009-09-22T02:30:00.000Z
9135892,-77.04128502,38.94029203,2009-09-22T04:50:00.000Z
9135946,-76.96753707,38.92933171,2009-09-22T09:00:00.000Z
9136068,-76.97317809,38.92557667,2009-09-22T13:30:00.000Z
9140859,-76.94459903,38.89837944,2009-10-01T12:30:00.000Z
9140865,-76.99321375,38.8834655,2009-10-01T13:30:00.000Z
9140945,-76.98572986,38.90259861,2009-10-01T16:55:00.000Z
9140948,-77.04009059,38.90848406,2009-10-01T15:59:00.000Z
9145022,-76.95344862,38.86897993,2009-10-09T13:20:00.000Z
9141814,-77.02558057,38.92440587,2009-10-03T01:20:00.000Z
9141850,-77.0212904,38.92368606,2009-10-03T08:09:00.000Z
9138987,-76.98921472,38.88126715,2009-09-27T19:30:00.000Z
9139116,-76.98536153,38.84353948,2009-09-28T03:00:00.000Z
9142715,-76.97923289,38.84523213,2009-10-04T20:20:00.000Z
9139940,-77.05576992,38.93684484,2009-09-29T17:19:00.000Z
9145053,-77.03743642,38.92594309,2009-10-09T13:00:00.000Z
9145084,-76.98985284,38.93259678,2009-10-09T13:30:00.000Z
9145117,-76.99619018,38.8300817,2009-10-09T16:20:00.000Z
9145123,-76.98831562,38.88214989,2009-10-09T16:00:00.000Z
9145146,-76.98900404,38.90224764,2009-10-09T16:25:00.000Z
9145158,-77.00889252,38.82360433,2009-10-09T16:00:00.000Z
9145844,-76.97369343,38.90409191,2009-10-10T18:08:00.000Z
9142848,-76.98365751,38.89036498,2009-10-05T08:00:00.000Z
9143795,-77.05690094,38.92324175,2009-10-06T22:30:00.000Z
9143996,-77.00855747,38.91058056,2009-10-07T12:35:00.000Z
9133326,-77.02645415,38.97885168,2009-09-17T09:14:00.000Z
9133329,-76.98691965,38.88980687,2009-09-17T09:05:00.000Z
9133403,-77.00748435,38.90251816,2009-09-17T13:57:00.000Z
9133417,-76.9377677,38.89295296,2009-09-17T13:45:00.000Z
9133492,-76.9801313,38.84558362,2009-09-17T16:40:00.000Z
9134498,-77.03196205,38.90804516,2009-09-19T08:45:00.000Z
9131440,-77.0013047,38.88532142,2009-09-13T17:43:00.000Z
9131447,-76.97144681,38.87152608,2009-09-13T19:30:00.000Z
9131498,-77.08455324,38.96102381,2009-09-13T19:58:00.000Z
9132287,-76.98150761,38.8688436,2009-09-15T14:35:00.000Z
9132301,-76.99554056,38.90503165,2009-09-15T15:00:00.000Z
9132351,-77.04167363,38.91446505,2009-09-15T15:40:00.000Z
9137276,-77.00145331,38.82509106,2009-09-24T16:18:00.000Z
9137416,-77.00181072,38.84152249,2009-09-24T18:00:00.000Z
9137499,-76.97881773,38.84678151,2009-09-24T23:23:00.000Z
9138483,-76.99321243,38.8973384,2009-09-26T19:00:00.000Z
9135265,-76.98459375,38.87840197,2009-09-20T20:00:00.000Z
9136283,-77.07294851,38.9184404,2009-09-22T20:31:00.000Z
9136387,-77.04278208,38.91698698,2009-09-22T19:00:00.000Z
9140990,-77.02773263,38.97226636,2009-10-01T18:06:00.000Z
9141091,-77.00889252,38.82360433,2009-10-01T20:30:00.000Z
9141156,-77.07587883,38.93059076,2009-10-01T22:30:00.000Z
9142003,-76.98294466,38.88284287,2009-10-03T12:01:00.000Z
9142073,-76.95678987,38.88879067,2009-10-03T15:30:00.000Z
9139161,-77.07202156,38.92544045,2009-09-28T09:00:00.000Z
9139179,-77.04999031,38.90252572,2009-09-28T10:30:00.000Z
9140069,-76.92923606,38.89458763,2009-09-29T21:00:00.000Z
9140174,-77.02431258,38.92600962,2009-09-30T01:00:00.000Z
9140260,-77.00900739,38.82131617,2009-09-30T10:15:00.000Z
9140299,-77.04664184,38.91223811,2009-09-30T11:50:00.000Z
9145231,-77.00145331,38.82509106,2009-10-09T18:00:00.000Z
9145232,-76.93509687,38.87649319,2009-10-09T18:26:00.000Z
9145245,-77.00640519,38.82461344,2009-10-09T19:20:00.000Z
9145592,-76.97639938,38.84447489,2009-10-10T05:25:00.000Z
9130892,-76.98705217,38.85823244,2009-09-12T18:15:00.000Z
9130939,-76.99989863,38.8257667,2009-09-12T20:27:00.000Z
9143030,-76.97623359,38.89266084,2009-10-05T15:45:00.000Z
9143078,-76.94189126,38.86848829,2009-10-05T18:45:00.000Z
9143160,-76.94089928,38.89752183,2009-10-05T22:30:00.000Z
9143178,-76.98587653,38.86052945,2009-10-05T21:29:00.000Z
9144201,-77.00359537,38.8264603,2009-10-07T18:51:00.000Z
9133591,-76.98767265,38.9346865,2009-09-17T19:30:00.000Z
9133702,-77.00889252,38.82360433,2009-09-17T22:37:00.000Z
9134572,-76.96762872,38.85445413,2009-09-19T12:45:00.000Z
9134578,-76.9812553,38.86425828,2009-09-19T12:00:00.000Z
9134664,-76.92923606,38.89458763,2009-09-19T16:59:00.000Z
9131686,-76.98153368,38.85713267,2009-09-14T09:35:00.000Z
9131718,-77.006137,38.91999443,2009-09-14T11:00:00.000Z
9131745,-77.01991586,38.95698996,2009-09-14T13:00:00.000Z
9131798,-76.98831338,38.89577957,2009-09-14T13:50:00.000Z
9132375,-77.05162475,38.91483042,2009-09-15T15:41:00.000Z
9132394,-77.02192864,38.8991292,2009-09-15T20:08:00.000Z
9132589,-77.018934,38.90911098,2009-09-15T21:30:00.000Z
9137569,-77.00273239,38.84596363,2009-09-25T02:00:00.000Z
9137597,-76.92953355,38.88515604,2009-09-25T06:45:00.000Z
9137714,-76.98928304,38.88680732,2009-09-25T13:30:00.000Z
9137797,-76.97282011,38.92681073,2009-09-25T17:00:00.000Z
9138607,-76.99749132,38.83798215,2009-09-27T01:30:00.000Z
9138624,-76.99340182,38.84382848,2009-09-27T02:00:00.000Z
9138647,-76.99951809,38.90077078,2009-09-27T02:15:00.000Z
9138721,-76.92812769,38.89631656,2009-09-27T06:15:00.000Z
9135488,-77.03458839,38.90313486,2009-09-21T11:00:00.000Z
9135501,-77.02654767,38.98204957,2009-09-21T12:00:00.000Z
9136519,-76.99597149,38.82786561,2009-09-23T09:00:00.000Z
9136598,-76.97270996,38.85302309,2009-09-23T11:29:00.000Z
9136661,-77.01109175,38.82163128,2009-09-23T14:00:00.000Z
9141284,-76.93753316,38.91068129,2009-10-02T09:00:00.000Z
9142478,-76.97234631,38.89956039,2009-10-04T07:59:00.000Z
9139438,-77.03426869,38.93358311,2009-09-28T19:11:00.000Z
9139446,-76.99062673,38.83608102,2009-09-28T20:00:00.000Z
9139467,-76.9823183,38.85240336,2009-09-28T19:30:00.000Z
9139480,-76.99898788,38.89478922,2009-09-28T19:50:00.000Z
9140341,-76.93263066,38.87648278,2009-09-30T14:00:00.000Z
9140372,-76.93847844,38.89752058,2009-09-30T14:15:00.000Z
9140433,-77.08499487,38.95401506,2009-09-30T16:55:00.000Z
9145659,-76.94671872,38.88489489,2009-10-10T12:12:00.000Z
9145768,-76.98028597,38.869483,2009-10-10T14:35:00.000Z
9145804,-77.06640525,38.93774912,2009-10-01T16:10:00.000Z
9133838,-77.02242981,38.91648819,2009-09-18T08:00:00.000Z
9131047,-77.01186398,38.96437783,2009-09-12T23:36:00.000Z
9143208,-76.9777696,38.84631288,2009-10-05T22:00:00.000Z
9143287,-77.03207572,38.98135456,2009-10-06T00:41:00.000Z
9143322,-76.99557544,38.90020317,2009-10-06T04:20:00.000Z
9144247,-76.9801313,38.84558362,2009-10-07T20:00:00.000Z
9144272,-76.93671339,38.91197805,2009-10-07T20:45:00.000Z
9144292,-76.97309831,38.86190549,2009-10-07T23:00:00.000Z
9144345,-77.00131648,38.89891505,2009-10-08T00:05:00.000Z
9144383,-77.01893434,38.91038116,2009-10-08T01:00:00.000Z
9144395,-77.01997026,38.94525217,2009-10-08T01:57:00.000Z
9144406,-77.06693977,38.90509363,2009-10-08T02:55:00.000Z
9133950,-76.95891508,38.86120771,2009-09-18T14:19:00.000Z
9148848,-76.9801313,38.84558362,2009-10-17T03:25:00.000Z
9159180,-77.04344531,38.92678779,2009-11-05T22:30:00.000Z
9159277,-76.94467487,38.90464929,2009-11-06T08:00:00.000Z
9146467,-77.04527473,38.92009392,2009-10-12T00:00:00.000Z
9149665,-77.03323236,38.93722277,2009-10-19T04:00:00.000Z
9149694,-76.98807372,38.88135713,2009-10-19T03:30:00.000Z
9149717,-77.04257742,38.90252866,2009-10-19T10:05:00.000Z
9149791,-76.98444764,38.91426425,2009-10-19T10:00:00.000Z
9144484,-77.06694834,38.91421908,2009-10-08T10:00:00.000Z
9144504,-77.01372876,38.88128486,2009-10-08T09:20:00.000Z
9144694,-76.93716616,38.90846504,2009-10-09T00:03:00.000Z
9152749,-76.9716934,38.85995934,2009-10-24T15:30:00.000Z
9159335,-77.08116682,38.95595456,2009-11-06T10:30:00.000Z
9159349,-77.00972177,38.824388,2009-11-05T11:51:00.000Z
9175318,-77.02489978,38.95630438,2009-12-09T17:47:00.000Z
9175322,-77.04576354,38.90911256,2009-12-09T17:15:00.000Z
9175331,-77.00131633,38.89094265,2009-12-09T17:30:00.000Z
9175333,-77.02704347,38.91997344,2009-12-09T21:00:00.000Z
9175427,-76.93601039,38.91159932,2009-12-09T21:28:00.000Z
9175467,-76.97721708,38.84500655,2009-12-09T21:00:00.000Z
9149834,-77.06277596,38.90300601,2009-10-19T13:05:00.000Z
9153515,-77.0000484,38.90021226,2009-10-26T09:30:00.000Z
9153527,-77.06047486,38.93567143,2009-10-26T10:00:00.000Z
9153536,-76.98753961,38.90396809,2009-10-26T12:00:00.000Z
9153546,-76.98847965,38.86556544,2009-10-26T11:00:00.000Z
9153578,-77.00839799,38.82912656,2009-10-26T14:00:00.000Z
9153605,-77.04058229,38.90134027,2009-10-26T13:30:00.000Z
9153624,-76.97338472,38.89720945,2009-10-26T14:00:00.000Z
9144708,-76.99951822,38.88200634,2009-10-08T20:30:00.000Z
9151616,-77.04280284,38.93237319,2009-10-22T18:55:00.000Z
9151649,-76.92713175,38.90078409,2009-10-22T21:50:00.000Z
9151655,-76.99199806,38.82982024,2009-10-22T20:00:00.000Z
9151694,-77.07319785,38.92543971,2009-10-22T22:00:00.000Z
9151702,-77.07288007,38.93044854,2009-10-22T21:30:00.000Z
9151714,-76.97246253,38.89713717,2009-10-22T21:30:00.000Z
9151788,-77.00145331,38.82509106,2009-10-22T23:50:00.000Z
9147302,-76.93861398,38.87397274,2009-10-13T19:30:00.000Z
9150696,-77.00282414,38.8355859,2009-10-21T00:22:00.000Z
9150718,-76.99376569,38.89812216,2009-10-21T02:00:00.000Z
9156525,-76.99967967,38.86125998,2009-10-31T20:15:00.000Z
9157347,-76.93687232,38.87571043,2009-11-03T06:00:00.000Z
9157380,-77.03849988,38.90916923,2009-11-02T15:10:00.000Z
9157390,-76.99258633,38.93196641,2009-11-02T17:00:00.000Z
9157415,-77.03195264,38.96424795,2009-11-02T18:00:00.000Z
9157441,-77.08963032,38.95211085,2009-11-02T17:00:00.000Z
9157463,-76.97129504,38.90507325,2009-11-02T18:00:00.000Z
9157466,-76.98757466,38.90131963,2009-11-02T18:08:00.000Z
9155406,-77.04616587,38.90724768,2009-10-29T21:25:00.000Z
9155415,-76.95789697,38.86828797,2009-10-29T21:50:00.000Z
9155588,-76.99152897,38.90076147,2009-10-28T13:30:00.000Z
9150874,-77.00204331,38.91867935,2009-10-21T13:25:00.000Z
9157528,-76.97128296,38.84914912,2009-11-02T20:07:00.000Z
9146502,-77.02250367,38.93129786,2009-10-12T02:21:00.000Z
9146523,-76.99476478,38.95043352,2009-10-12T04:40:00.000Z
9146605,-76.99089484,38.90131994,2009-10-12T10:30:00.000Z
9146619,-77.0470287,38.92189489,2009-10-12T12:00:00.000Z
9146628,-77.06121063,38.90600662,2009-10-12T12:30:00.000Z
9159448,-77.09797113,38.94359133,2009-11-06T14:31:00.000Z
9159473,-76.99731522,38.92650757,2009-11-06T17:45:00.000Z
9158330,-76.9730366,38.90326299,2009-11-04T14:18:00.000Z
9158472,-76.95448671,38.88547471,2009-11-04T19:10:00.000Z
9149870,-76.99101904,38.83051382,2009-10-19T13:00:00.000Z
